BATTER_ID,BATTER_NAME
482663,David Rackley
477132,Clayton Kershaw
492488,Ron Gideon
122152,Tommy Shields
425543,Josh Wilson
612434,Miguel Castro
818255,Bob Mcclure
116477,Chris James
123309,Dickie Thon
112178,Rome Chambers
110250,Craig Anderson
110265,Ed Andrews
816898,Harold Treadwell
115561,Frank Harter
110995,Steve Bilko
110762,Rich Beck
668715,Spencer Steer
114368,Joe Foy
492665,Stump Merrill
817404,Ewing Russell
543506,Brandon Maurer
116761,Tim Jordan
115303,Rip Hagerman
117592,Tim Leary
817761,Walter Perry
119453,Manny Mota
123726,Fernando Viña
820072,Alex Clark
120972,Phil Reardon
115794,Roy Henshaw
123604,Rafael Valdez
116137,John Hope
110396,Earl Averill
113940,Red Evans
117923,Marcelino López
114655,Joe Gates
123454,Harry Trekell
117347,Gil Kubski
232994,Scott Strickland
622505,Victor Alcántara
115387,Ken Hamlin
116639,Bill Johnson
115350,Dick Hall
562235,Jack Maloof
573113,Tony Renda
407093,Brett Jodie
122862,Joe Straub
116559,Abbie Johnson
816483,James Womack
818709,Jones
433437,Mike Maconi
120016,Ed O'Neil
120045,Rey Ordóñez
115042,Eddie Grant
120768,Ariel Prieto
112118,Carmelo Castillo
111510,Fred Mauer
276526,Kevin Walker
468007,Julio Rangel
119093,Ed Miller
115639,Ben Hayes
670036,Matt Festa
123045,Bill Sweeney
120650,Mark Polhemus
117823,John Littlefield
119841,Jim Norris
819615,Clarence Evans
119436,Jerry Moses
121553,Paul Runge
110338,René Arocha
453068,Mike Costanzo
111908,Ken Caminiti
121810,Chuck Schilling
112807,Steve Crawford
119869,Jon Nunnally
119605,Paul Musser
123205,Dick Terwilliger
121836,Mike Schmidt
115588,Don Hasenmayer
150021,Darnell Mcdonald
119150,Dick Mills
444436,Ryan Webb
117569,Gene Layden
122511,John Snyder
124046,Elmer Weingartner
122282,Sibby Sisti
123401,Jeff Torborg
119718,Robb Nen
605508,Charlie Tilson
112329,Jim Clark
819323,Herman Gordon
545363,Jacob Turner
113510,Joe Dowie
122384,Ernie Smith
444468,Héctor Rondón
452657,Jon Lester
819294,Willie Gray
110639,Dick Bartell
112188,Darrel Chaney
121255,Eppa Rixey
119588,Amby Murray
123478,Quincy Trouppe
124028,Pete Weckbecker
493649,Suk-Min Yoon
115696,Randy Heflin
110113,Vic Albury
114154,Sam Fishburn
111159,John Bohnet
124498,Mark Wohlers
113274,Eddie Dent
235094,Juan Alvarez
119977,Frank Olin
121981,Socks Seibold
111890,Leo Callahan
118748,Austin Mchenry
815800,Ted Turner
621035,Chris Taylor
119922,Dan O'Connor
112741,Dee Cousineau
111194,Nino Bongiovanni
110890,Jeff Berblinger
429341,Jack Mckeon
150211,Brian Buchanan
613603,Jonathan Webb
818507,Jim Lewis
121803,Harry Scherer
460055,John Mayberry
136730,Calvin Pickering
541650,Hernán Pérez
119863,Win Noyes
117863,Kenny Lofton
276533,Ben Weber
150466,Brent Abernathy
110878,Cy Bentley
115771,Les Hennessy
124305,Eddie Williams
110399,Ramón Avilés
446481,Sean Rodríguez
572241,David Washington
819644,Jean Ellison
123606,Sergio Valdez
820104,Chapel
123914,Piggy Ward
621082,Jacob Lemoine
445224,Matt Smith
625510,Erick Mejia
110612,Frank Barrett
424505,Reynaldo Garcia
679922,Carlos Duran
113655,Ed Durham
571510,Matt Boyd
114679,Billy Geer
120601,Alex Pitko
117446,Rick Lancellotti
124780,Richie Zisk
118581,Bill Mccloskey
276534,Guillermo Rodríguez
113253,John Demerit
818860,Lincoln Jackson
818910,Cowan Hyde
112255,Don Choate
470516,Luis Durango
116847,Bill Karns
695734,Daylen Lile
807743,Sean Sullivan
119392,Bill Morrell
113975,Howard Fahey
116635,Walter Johnson
542923,Dallas Beeler
503444,Joel De La Cruz
113109,Glenn Davis
518444,Blake Beavan
118091,Tony Mack
123034,Charlie Sweeney
117329,Rocky Krsnich
113451,Blix Donnelly
122984,Gordie Sundin
112449,Ed Cogswell
123814,Tillie Walker
119716,Bill Nelson
466459,Sandy Rosario
113976,Bill Fahey
111683,Terry Bulling
111077,Cliff Blankenship
123856,Derek Wallace
523989,Rubby De La Rosa
124546,Darrell Woodard
119842,Leo Norris
121508,Bama Rowell
819201,Leo Hannibal
122639,Jake Stahl
119630,Billy Myers
444430,Wyatt Toregas
671790,Ronald Bolaños
117374,Art Kusnyer
117497,Frank Laporte
596012,Kevin Kramer
427151,Duane Espy
430913,Brad Hennessey
116304,Hank Hulvey
115982,Sterling Hitchcock
112486,Bob Coleman
111026,Hiram Bithorn
121729,Will Sawyer
434698,Reid Gorecki
123991,Eddie Watt
685301,Matt Gorski
119169,Ray Miner
124717,Ross Youngs
430897,Nick Swisher
430629,Joel Hanrahan
119736,Tom Newell
116541,Shawn Jeter
592660,Rangel Ravelo
430907,Rick Short
122706,Elmer Steele
133342,Ricky Ledée
115195,Jeff Grotewold
110910,Frank Berkelbach
111878,Jack Calhoun
112961,Steve Curry
111251,Thad Bosley
425651,Matt Ford
124158,Bob Whitcher
124314,Gerald Williams
113675,Frank Dwyer
116003,Charlie Hodes
657524,John Bormann
818630,George Kemp
122567,Cliff Speck
111990,Paul Carey
457708,Justin Upton
817417,Antonio Ruiz
643617,Zac Reininger
116435,Lou Jackson
120269,Larry Pashnick
406324,Adrián Hernández
110645,Bill Bartley
124081,Dick Welteroth
116623,Rondin Johnson
112016,Eddie Carnett
819209,Jim Hamilton
818336,Felix Martin
816767,Laudie Walker
543548,Tommy Milone
122771,Todd Steverson
110378,Dave Augustine
110682,Tony Batista
115732,Todd Helton
113270,Don Dennis
820400,George Branigan
114830,Tommy Giordano
694025,Felix Reyes
671109,Jake Eder
625643,Reynaldo López
686676,Korey Lee
818784,Johnson
112196,Ed Chapman
819159,Henry Harris
116139,Don Hopkins
820493,Blackburn
818826,Willie Jefferson
694360,Beck Way
664701,Ben Taylor
113823,Babe Ellison
816603,Bob Williams
117673,Mark Lemongello
681715,Heriberto Hernandez
118921,John Meister
115171,Ross Grimsley
119209,John Mizerock
817087,Stiles
113042,Buck Danner
119930,Paul O'Dea
656529,Sam Hentges
543022,Tyler Chatwood
666198,Carter Kieboom
606149,Giovanny Gallegos
111467,Harry Bright
119192,Johnny Mitchell
112362,Tommy Clarke
121880,Fred Schulte
116679,Davy Jones
492625,Al Buckenberger
113941,Tom Evans
113603,Gus Dugas
112571,Frank Connaughton
116007,Gomer Hodge
624647,Victor González
115932,Dave Hill
818148,Flash Miller
820508,Bingo Bingham
474284,Cory Rasmus
519437,Chris Withrow
400099,Jason Romano
114724,Lou Gertenrich
818992,Lew Holland
113713,Roy Easterwood
121712,Dennis Saunders
113477,Charlie Dorman
121472,Buster Ross
702284,Cole Young
657088,Forrest Wall
116620,Bob Johnson
122941,Dan Sullivan
446560,Rhyne Hughes
817201,Eugene Smith
115967,Gordie Hinkle
113148,Mike Davison
110261,Kim Andrew
122752,Riggs Stephenson
117159,Rudy Kling
115987,Myril Hoag
673513,Yuki Matsui
118231,Pepe Mangual
111804,Max Butcher
112036,Mark Carreon
502162,Ángel Castro
819782,Kermit Dial
122343,Bill Smiley
114251,Don Florence
114623,Mike Garman
817369,Louis Santop
316792,José Rodríguez
119417,John Morrissey
110928,Gerónimo Berroa
118731,Terry Mcgriff
120740,Willie Prall
620445,José Mujica
118219,Sean Maloney
118592,Don Mccormack
137202,Ed Smith
136728,Chris Fussell
819592,Bob Fagan
112205,Ben Chapman
124481,Tex Wisterzil
115687,Mike Hechinger
120080,John Orton
123333,Dick Tidrow
115251,Fred Gunkle
115949,Frank Hiller
400136,Jason Smith
492658,Bob Leadley
818732,Nate Johnson
123010,Mac Suzuki
456744,Chris Schroder
433595,Charles Thomas
519445,Danny Worth
407897,Earl Snyder
123074,Jim Tabor
122434,Mike Smith
120154,Pat Pacillo
429720,John Maine
427007,Pierre Arsenault
118708,Dan Mcginn
471863,Luke Hughes
115051,Lou Grasmick
820160,Carter
671056,Iván Herrera
120546,Charlie Pickett
119137,John Milligan
467055,Pablo Sandoval
621139,Brooks Kriske
114463,Charlie Frye
680716,Jonathan Ornelas
118059,John Lyston
120191,Rafael Palmeiro
112498,Harry Colliflower
400156,Ricardo Rodríguez
425824,Ángel Chávez
818873,Edgar Jackson
117608,Mark Lee
818862,Lefty Jackson
120780,Doc Prothro
121242,Jim Rittwage
122186,Ray Shore
112583,Bud Connolly
116555,Pete Johns
117129,Bill Kissinger
114669,Huck Geary
449774,Evan Maclane
120241,Roy Parmelee
112828,Jack Crimian
118065,John Mabry
110931,Charlie Berry
817583,Ambrose Reid
120741,Johnny Pramesa
111810,Bill Butland
115578,Jeff Hartsock
650911,Cristopher Sánchez
431022,Dave Einspahr
122041,Taylor Shafer
119981,Ed Olivares
124627,Whit Wyatt
116011,Paul Hodgson
123852,Murray Wall
115612,Arthur Hauger
110282,Pat Ankenman
122970,Ted Sullivan
605353,Vimael Machín
818073,Cándido Morales
116605,Ken Johnson
122996,Rick Sutcliffe
120320,Fred Payne
663878,Nate Pearson
110358,Paul Assenmacher
119915,Walter Ockey
113060,Danny Darwin
115797,Pat Hentgen
114398,Roger Freed
819932,Norman Cross
656730,Trevor Megill
605504,Dillon Thomas
113399,Steve Dixon
819960,Comer Cox
407871,Joe Thurston
115325,George Hale
816972,John Thomas
119298,Gary Moore
116495,Marty Janzen
110661,Randy Bass
819400,Rich Gee
591994,Willy García
115342,Irv Hall
116247,Mike Hubbard
111343,George Bradley
820372,Irvin Brooks
111249,Chris Bosio
819656,Weedy Edwards
115831,Ramón Hernández
123189,Frank Tepedino
111042,Charlie Blackburn
120663,Elmer Ponder
123489,Ed Trumbull
817230,Smith
114525,Augie Galan
118148,Pete Magrini
118916,Heinie Meine
111460,Bunny Brief
820018,Atkins Collins
518466,Jabari Blash
119838,Bill Norman
111687,Al Bumbry
445213,Brandon Kintzler
122625,Bobby Sprowl
111704,Joe Burg
110108,Butch Alberts
598271,Brian Johnson
110872,Fred Bennett
643478,Joe Palumbo
115475,Tim Harikkala
112335,Spider Clark
592280,Ryan Eades
111854,Greg Cadaret
116124,Jay Hook
816599,Bucky Williams
110091,Hank Aguirre
435222,Josh Fields
817662,Willie Prophet
594867,Myles Jaye
818997,George Holcomb
112908,Víctor Cruz
341316,Trevor Enders
117553,Garland Lawing
114652,Welcome Gaston
121343,Buck Rodgers
430831,Jeff Bennett
123237,Carl Thomas
119657,Buster Narum
118017,Charlie Luskey
519203,Anthony Rizzo
136265,Shane Monahan
116072,Dutch Holland
119913,Alex Ochoa
492689,Gus Schmelz
117399,Hi Ladd
110336,Brad Arnsberg
453329,Clay Buchholz
673316,Luke Barker
111492,Doug Brocail
123609,Javier Valentín
440251,Ryan Roberts
818901,Irwin
133226,Mike Redmond
119213,Dave Moates
116416,Hank Izquierdo
818603,King
406933,Larry Bigbie
114852,Harry Gleason
120026,Harry O'Neill
123182,Garry Templeton
118101,Lonnie Maclin
123556,Sandy Ullrich
114354,Chad Fox
817534,Matías Ríos
817625,Ezequiel Ramos
112806,Sam Crawford
624414,Christian Arroyo
427514,Tim Tschida
123641,Ben Van Dyke
816519,Emmett Wilson
489267,Adam Rosales
113717,Craig Eaton
112633,Steve Cooke
817891,Luis Padrón
820140,Joe Casey
688760,Blaine Crim
669294,Paul Campbell
110538,Jim Banning
657265,Peter Strzelecki
665120,Jared Walsh
116421,Charlie Jackson
110121,Vic Aldridge
124212,Ed Whiting
118841,Dave Mcnally
120626,Herb Plews
434540,Garrett Jones
118586,Alex Mccoll
150398,Geoff Blum
817615,Frank Ray
116221,Les Howe
117177,Brent Knackert
114502,Gabe Gabler
817871,John Pardee
818622,Kessler
116035,Bill Hoffman
819012,Sam Hill
116407,Charlie Irwin
400112,Jason Karnuth
120128,Orval Overall
489955,David Freeman
666310,Bo Naylor
136301,Mark Brownson
116345,Tom Hurd
123263,Roy Thomas
453344,Brandon Morrow
817791,Inocencio Pérez
110015,Paul Abbott
116387,Alexis Infante
120234,Roy Parker
453568,Charlie Blackmon
122457,Joe Smith
686681,Michael Massey
122281,Dick Sisler
818021,José Muñoz
112916,Bobby Cuellar
117105,Harry Kinzy
621385,Daniel Stumpf
649557,Aledmys Díaz
621259,Brody Koerner
136601,George Lombard
110132,Walt Alexander
123060,Paul Swingle
124126,George Wetzell
111599,William Brown
492566,Jim Frey
119242,Rinty Monahan
114578,Bob Garber
113490,Gary Dotter
820597,Bull Barbour
817155,Dave Snowden
118423,Henry Mathewson
430162,Daniel Garcia
658792,Aaron Wilkerson
113864,Terry Enyart
110144,Frank Allen
676572,Eric Wagaman
119607,Barney Mussill
123909,Steve Wapnick
121373,Ron Roenicke
117996,Al Lukens
118046,Curt Lyons
817860,Al Parker
117778,Paul Lindblad
115601,Mickey Hatcher
658069,Joshua Fuentes
571745,Mitch Haniger
123742,Ossie Vitt
115928,Tom Hilgendorf
121286,Charlie Robertson
121452,Don Rose
116895,Bill Keen
110267,Ivy Andrews
120464,Buddy Peterson
123833,Larry Walker
110012,Kyle Abbott
119849,Jake Northrop
820300,Nick Bryant
123523,Elmer Tutwiler
113913,Dick Estelle
118496,Matt Maysey
124789,Paul Zuvella
115621,Charlie Hautz
116723,Ruppert Jones
111904,Mike Cameron
666185,Dylan Carlson
702616,Jackson Holliday
819214,Lee Hamilton
666703,Eguy Rosario
499877,Kenshin Kawakami
111980,John Carden
115261,César Gutiérrez
114186,Charlie Fitzberger
543261,Jason Gurka
116309,Terry Humphrey
543380,Taylor Jungmann
816664,David Whatley
111452,Fred Brickell
284568,Sean Burroughs
119673,Denny Neagle
111239,Bob Borkowski
117428,Wayne Lamaster
518495,Brian Broderick
519186,Matt Reynolds
591672,Osmer Morales
120694,Bill Posedel
492637,Charlie Ebbets
113872,Greg Erardi
112314,Allie Clark
686531,Andre Lipcius
666969,Adolis García
818130,C. Milton
150477,Billy Koch
120731,Mike Powers
543195,Eddie Gamboa
115221,Mario Guerrero
665833,Oneil Cruz
679631,Terrin Vavra
111000,Dick Billings
119810,Al Nixon
124494,Johnnie Wittig
681911,Alex Vesia
467100,Iván Nova
120996,Jack Reed
592620,Jarrett Parker
816872,Tom Turner
120782,Augie Prudhomme
124758,Bill Zepp
543272,Brad Hand
570639,Yefri Pérez
592165,Brandon Brennan
473234,Tony Abreu
123911,Chuck Ward
660875,Jesús Reyes
434659,Chris Duffy
122849,Dick Strahs
504379,Juan Nicasio
446928,Joe Inglett
544931,Stephen Strasburg
434520,Bill Dancy
457508,Jonathan Van Every
818066,Edward Morales
113401,Bill Doak
122519,Clint Sodowsky
110921,Walter Bernhardt
602080,Erick Castillo
820147,Kid Carter
110079,Dick Adkins
116631,Tom Johnson
683822,Naoyuki Uwasawa
114247,Mort Flohr
114043,Vern Fear
122364,Charley Smith
116934,Nate Kellogg
113129,Otis Davis
650333,Luis Arráez
110952,Karl Best
111203,Bobby Bonner
119024,Mickey Micelotta
279823,Kelly Wunsch
502211,Mike Bolsinger
434590,Yorman Bazardo
110093,Pat Ahearne
820282,Louis Burgee
117246,Doug Konieczny
122170,Bart Shirley
116215,Thomas Howard
680951,Doug Nikhazy
112629,Rollin Cook
117308,Ray Kremer
430899,Napoleon Calzado
117879,Doug Loman
820274,P. Burgett
818885,Jackson
113159,Ren Deagle
516782,Starling Marte
420846,Brian Fitzgerald
114032,Jeff Fassero
114960,Marv Goodwin
122521,Rick Sofield
817360,Augustus Saunders
117699,Don Leppert
820582,Dave Barnhill
676961,Caleb Boushley
112928,Bernard Culloton
110610,John Barrett
121635,Roger Salkeld
124230,Bob Wicker
122430,Lonnie Smith
120859,Brian Raabe
122787,Neb Stewart
430909,Sam Mcconnell
621592,Eduardo Jiménez
435714,Tommy Watkins
116721,Ron Jones
116766,Mike Jorgensen
592122,Tyler Austin
457859,Randy Ruiz
817590,John Reese
116493,Walter Jantzen
448242,Tony Gwynn
111410,Sid Bream
114013,Howard Farmer
136400,Willis Otáñez
112604,Nardi Contreras
451594,Dexter Fowler
121666,Ben Sanders
658551,Junior Fernández
123357,Dan Tipple
112104,Jim Castiglia
820075,Clark
119014,Bob Meyer
118968,Spike Merena
427342,Durwood Merrill
115954,Dave Hillman
817605,Rector
471897,Greg Halman
134181,Adrian Beltré
818401,James Lynch
120637,Johnny Podres
111958,Wirt Cannell
118321,Max Marshall
546276,Edwin Escobar
121689,Andrés Santana
407924,Manny Acosta
460059,Mike Pelfrey
120305,Harry Patton
113513,Red Downey
121651,Juan Samuel
119425,Guy Morton
621514,Christin Stewart
115719,Al Heist
118942,Bob Melvin
116371,Roy Hutson
112482,Michael Coleman
120690,Mark Portugal
686642,Fraser Ellard
818171,Pablo Mesa
605507,Zach Thompson
346862,Blaine Neal
122057,Mike Shannon
819452,Domingo Gámiz
500874,José Martínez
118671,Dan Mcfarlan
115059,Sid Graves
120964,Barry Raziano
112098,John Cassidy
119533,Steve Mura
112233,Jack Chesbro
820494,Black
112577,Bill Connelly
111422,Sam Brenegan
120310,Gene Paulette
450308,Jered Weaver
431086,Al Talboy
116500,Hi Jasper
687589,Dom Hamel
682769,Eiberson Castellano
656288,Griffin Canning
119360,Julio Moreno
400105,Bob File
116116,Mark Holzemer
117172,Ted Kluszewski
111116,Mike Blowers
110004,John Abadie
817784,Luis Pérez
118132,Dave Magadan
424925,Clay Condrey
116259,Willis Hudlin
124277,Bob Will
124108,Max West
115892,Mike Hickey
474029,Zach Putnam
342892,Randy Keisler
112019,Bill Carney
663538,Nico Hoerner
121377,Ed Roetz
518558,Matt Clark
543542,Alex Meyer
122955,John Sullivan
110421,Mike Bacsik
113581,Don Drysdale
113466,Red Dooin
123913,Colin Ward
114813,Jack Gilligan
120014,Randy O'Neal
112299,Galen Cisco
113620,Mariano Duncan
818174,Bill Merritt
121925,Dick Scott
117221,Alan Koch
117294,Gene Krapp
572114,Ryan Schimpf
663795,Justin Hagenman
819227,Red Haley
117637,Ken Lehman
113605,Oscar Dugey
113440,Atley Donald
820028,Clarence Coleman
113580,Keith Drumright
122325,Bruce Sloan
121922,Daryl Sconiers
123149,Luther Taylor
123638,Johnny Vander Meer
111554,Kevin Brown
150260,Kevin Pickford
115380,Earl Hamilton
121361,Nerio Rodríguez
113216,Tommy De La Cruz
113535,Tom Dozier
122195,Brian Shouse
122481,Clancy Smyres
819483,Fox
111264,Kent Bottenfield
115580,Paul Hartzell
816961,Thompson
427230,Mark Hirschbeck
121385,Jay Rogers
114520,Joe Gaines
121642,Gus Salve
400143,Brad Voyles
693313,Carson Seymour
667465,Aaron Fletcher
425629,Óscar Villarreal
672021,Eric Cerantola
681035,Christian Scott
113441,Ed Donalds
121516,Jean-Pierre Roy
425650,Jason Dubois
150227,Kevin Ohme
116521,Steve Jeltz
435081,Mike Nickeas
819329,Goodman
117836,Jake Livingstone
819881,Jim Daniels
819629,Luis Entenza
808982,Jung Hoo Lee
467850,Edgmer Escalona
425626,Chris Capuano
110528,Dick Baney
122668,Jim Stanley
115054,Mark Grater
119806,Merlin Nippert
279571,Matt Belisle
123682,Peek-A-Boo Veach
113911,Bobby Estalella
817142,Buster Spann
111811,Art Butler
122926,Bill Sudakis
117364,Jeff Kunkel
112250,Tom Chism
119055,Johnny Miljus
818721,U. Johnson
816456,Ralph Wyatt
124167,Elder White
123157,Terry Taylor
121115,Tommie Reynolds
119080,Jake Miller
111347,Jack Bradley
459932,Héctor Ambriz
115136,Ken Griffey
123646,George Van Haltren
110729,Charlie Beamon
820653,Joe Atkins
113030,Lee Daney
663993,Nathaniel Lowe
818234,Terris Mcduffie
819766,Pedro Díaz
817285,Freddie Shepard
118351,Ray Martin
430664,Casey Daigle
115604,Gil Hatfield
816440,Jim York
430609,Chris Sáenz
433657,Dave Bush
451188,Andy Laroche
112810,Birdie Cree
819887,Troy Dandridge
400292,Hee-Seop Choi
117198,Mike Knode
581527,Devon Travis
689981,River Ryan
542884,Dustin Antolin
112850,Ray Crone
113052,Al Dark
820731,Major Allen
115419,Charlie Hanford
114555,Lou Galvin
110511,Lee Bales
819832,Saul Davis
620443,Luis Torrens
110914,Victor Bernal
150188,Francisco Cordero
117833,Wes Livengood
124019,Bill Webb
113198,John Deering
119699,Dave Nelson
116098,Scott Holman
114649,Alex Gaston
819643,Rocky Ellis
111825,Kid Butler
112120,John Castino
116700,Broadway Jones
122798,Craig Stimac
541652,Bruce Rondón
112526,Bartolo Colón
819890,Richard Dandridge
459987,Cesár Ramos
111431,Lynn Brenton
119460,Allie Moulton
123026,Bill Swanson
506693,Henderson Álvarez
454368,Carlos Subero
492668,Billy Murray
150097,Ed Yarnall
124385,Don Wilson
661269,Vladimir Gutiérrez
681751,Lazaro Estrada
117444,Les Lancaster
111749,Jim Burns
112985,John D'Acquisto
123575,Dixie Upright
469164,Ehren Wassermann
699520,Randy Oliver
115778,Tommy Henrich
121063,Jack Remsen
694388,Joey Loperfido
123339,Bill Tierney
114612,Ray Gardner
123233,Dick Thoenen
116149,Shags Horan
120162,Tom Padden
111125,Clint Blume
111325,Jim Boyle
113905,Sammy Esposito
110519,Win Ballou
113777,Rube Ehrhardt
592665,Addison Reed
112578,Ed Connolly
276055,Adam Dunn
805672,Collin Price
119063,Dusty Miller
121875,Dave Schuler
112116,Luis Castillo
111866,Bob Cain
121954,Kim Seaman
116165,Dwayne Hosey
120006,Marv Olson
121874,Ron Schueler
115739,Charlie Hemphill
816566,Jesse Williams
111625,Duff Brumley
119874,Rich Nye
111376,Erv Brame
122557,Warren Spahn
471803,Armando Gabino
111098,Ike Blessitt
817569,Army Rhodes
818027,A. Mullen
114704,Lefty George
425553,David Sanders
504186,Arnold Leon
115886,Jim Hibbs
117791,Axel Lindstrom
111447,Billy Brewer
116079,Carl Holling
596451,Roman Quinn
120521,Jack Phillips
459425,Matt Macri
111775,Terry Burrows
817686,Malvin Powell
122045,Jim Shanley
116476,Dion James
444515,Shaun Larkin
624585,Jorge Soler
121987,George Selkirk
123389,Randy Tomlin
502208,P. J. Walters
121118,Bobby Rhawn
116496,Kevin Jarvis
115668,Ed Hearne
431233,Troy Fullwood
116020,Red Hoff
118265,Heinie Manush
408304,Jon Switzer
112218,Buster Chatham
446899,Brad Ziegler
433584,Roberto Hernández
